epoch,vtec,sat_count,station,obs_file,mode
2026-02-22 00:22:00,18.46306113830499,16,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:23:00,18.650611693845946,16,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:24:00,18.661694597035137,16,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:25:00,18.04021857389553,16,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:26:00,18.499245326168314,16,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:27:00,19.628482459866802,16,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:28:00,19.207019225489155,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:29:00,19.196832027941507,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:30:00,18.54365890062619,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:31:00,19.70895961839552,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:32:00,19.618285319941304,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:33:00,19.497537657899652,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:34:00,19.57928454077035,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:35:00,19.565103367067135,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:36:00,19.4693790168961,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:37:00,19.65029981500876,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:38:00,20.95259351699392,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:39:00,19.522080095154205,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:40:00,20.032144718037287,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:41:00,21.469964926055894,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:42:00,20.98122286012791,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:43:00,20.578890914047545,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:44:00,21.598885468376523,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:45:00,21.189529880320116,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:46:00,21.771706986466388,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:47:00,22.336135552110136,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:48:00,22.886894026942944,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:49:00,21.928729216007724,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:50:00,23.1418431535676,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:51:00,22.47039396186016,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:52:00,22.199880378939707,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:53:00,22.819292338782805,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:54:00,22.044825537473578,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:55:00,22.588634597441377,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:56:00,23.765305232070506,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:57:00,22.71912863604351,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:58:00,22.975742659825208,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 00:59:00,23.786320687719986,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:00:00,23.86483908009343,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:01:00,23.45592028793281,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:02:00,24.50484291036142,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:03:00,24.630889501480123,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:04:00,23.8219541184206,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:05:00,24.437741428245353,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:06:00,25.05203045195017,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:07:00,24.435565046584102,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:08:00,25.28456182040059,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:09:00,25.084943238095818,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:10:00,26.377430283476702,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:11:00,24.786522736037195,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:12:00,25.59931527706873,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:13:00,25.200429662452265,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:14:00,26.000931380048026,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:15:00,26.14808043016221,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:16:00,26.415315525473027,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:17:00,26.41167308608147,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:18:00,27.199032422803928,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:19:00,27.147086971440523,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:20:00,28.019459372835435,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:21:00,28.206153206805286,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:22:00,27.10341012229131,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:23:00,27.12375855832653,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:24:00,26.792930491005055,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:25:00,26.96631485619924,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:26:00,28.45603190609972,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:27:00,28.367989426887714,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:28:00,28.061609589768487,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:29:00,27.313556191619366,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:30:00,28.919540806257203,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:31:00,28.671819468355103,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:32:00,27.797372306957094,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:33:00,29.469213275691132,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:34:00,29.38444535910082,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:35:00,28.991090700282143,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:36:00,29.547646518855476,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:37:00,29.581979682955698,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:38:00,29.079459489314445,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:39:00,29.494659612400888,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:40:00,29.868821959268455,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:41:00,30.932436917554902,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:42:00,30.50956970599842,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:43:00,30.222032644447886,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:44:00,30.407561609135996,12,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:45:00,31.45829876191374,12,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:46:00,30.24664768111912,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:47:00,28.813997065678766,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:48:00,30.075458692106793,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:49:00,30.491617110472003,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:50:00,30.701089875269034,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:51:00,30.49323433587315,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:52:00,31.298476229323928,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:53:00,32.0975110982934,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:54:00,32.58152942621579,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:55:00,32.33324591823434,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:56:00,33.111784522162,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:57:00,34.79909516733805,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:58:00,32.88030347881322,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 01:59:00,35.14833259538859,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:00:00,34.45436184957834,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:01:00,34.311955840530196,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:02:00,34.517535531703054,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:03:00,35.63280852180375,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:04:00,35.19691871277952,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:05:00,34.43709160649988,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:06:00,35.08711110673689,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:07:00,35.5515117297771,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:08:00,34.4423345736677,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:09:00,34.52628543233908,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:10:00,34.07289169361853,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:11:00,35.37405641633965,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:12:00,34.85651175950615,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:13:00,34.72068304900926,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:14:00,35.44636952740448,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:15:00,36.0917811945598,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:16:00,36.7507649795784,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:17:00,36.22110730594293,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:18:00,34.51964306543367,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:19:00,35.19673066200234,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:20:00,35.744579773308296,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:21:00,36.723196561355095,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:22:00,36.76166098844238,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:23:00,36.89109459911231,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:24:00,37.73123878640009,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:25:00,36.74533205235811,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:26:00,36.64256057258357,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:27:00,37.46976054411686,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:28:00,38.282315995208485,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:29:00,37.6817457121643,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:30:00,37.29479041626748,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:31:00,36.400153641471746,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:32:00,36.79206634267614,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:33:00,36.73796558114642,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:34:00,37.54793206182523,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:35:00,37.99322654635569,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:36:00,38.30190411899503,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:37:00,38.79758097876102,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:38:00,38.23751363950127,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:39:00,39.472170001942,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:40:00,39.47073466758166,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:41:00,38.89011872717865,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:42:00,39.81049106314514,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:43:00,39.70743607638558,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:44:00,40.59204511897495,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:45:00,41.41566370787765,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:46:00,40.371515188314284,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:47:00,40.831111848581116,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:48:00,39.85790968841912,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:49:00,40.62658373057086,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:50:00,41.003101742263006,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:51:00,41.34454196747141,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:52:00,40.269892039772444,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:53:00,41.53964642380773,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:54:00,41.69085221399619,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:55:00,41.71131215746173,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:56:00,42.52427569179195,15,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:57:00,40.79786251382198,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:58:00,41.181840811030916,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 02:59:00,40.89846106702704,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:00:00,40.75293151566468,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:01:00,39.15294674141534,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:02:00,39.287392749930206,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:03:00,40.36826056849323,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:04:00,40.16076424155641,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:05:00,39.35739193386636,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:06:00,40.8230528142744,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:07:00,39.96203839839066,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:08:00,39.578411507019744,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:09:00,40.78838050984785,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:10:00,40.42972457159609,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:11:00,40.58708731586126,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:12:00,40.091259740402634,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:13:00,41.02915216101165,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:14:00,41.119670346003446,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:15:00,40.527720412732215,14,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:16:00,43.21838005097974,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:17:00,42.42767385388265,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:18:00,42.58794559923974,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:19:00,42.445132569302274,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:20:00,43.59945793412651,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:21:00,43.122668001860426,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:22:00,43.386515314686434,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:23:00,43.14658051509313,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:24:00,43.71975135200837,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:25:00,43.64502972759147,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:26:00,42.49166753305628,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:27:00,43.4828582525571,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:28:00,43.92352323806479,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:29:00,43.788637090025034,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:30:00,44.07749870956572,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:31:00,43.452271266099494,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:32:00,43.82721502073524,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:33:00,44.0797899121702,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:34:00,44.78676274258748,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:35:00,44.84073775437649,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:36:00,44.33750577252493,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:37:00,44.921383467151784,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:38:00,45.29281702779644,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:39:00,44.17308455155525,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
2026-02-22 03:40:00,44.623738296688394,13,TWTF,TWTF00TWN_R_20260530000_01D_30S_MO.rnx,SP3映射
