time,satellite,pseudo_range,carrier_phase,doppler,signal_strength
2025-04-10T07:05:35.000,C03,37455252.914,37455253.074,195039333.321,150816779.149
2025-04-10T07:05:35.000,C02,38928977.523,38928977.559,202713481.477,156750858.716
2025-04-10T07:05:35.000,C01,38013363.82,38013365.434,197945555.131,153064067.166
2025-04-10T07:05:35.000,C13,38542365.07,38542373.242,200700207.345,155194117.526
2025-04-10T07:05:40.000,G17,21156318.281,21156325.762,111177198.494,86631611.622
2025-04-10T07:05:40.000,G11,22626648.391,22626656.609,118903835.652,92652371.715
2025-04-10T07:05:40.000,G09,22871354.922,22871365.379,120189776.342,93654396.125
2025-04-10T07:05:40.000,G19,19731874.93,19731878.969,103691702.431,80798746.193
2025-04-10T07:05:40.000,G22,22994312.602,22994321.547,120835926.183,94157899.712
2025-04-10T07:05:40.000,G03,23455546.117,23455558.313,123259720.755,96046587.169
2025-04-10T07:05:40.000,G04,23015908.125,23015918.285,120949411.021,94246339.148
2025-04-10T07:05:40.000,G06,20761498.883,20761508.598,109102412.595,85014908.403
2025-04-10T07:05:40.000,G12,23362364.289,23362371.969,122770062.521,95665002.65
2025-04-10T07:05:40.000,R24,22529392.625,22529391.223,22529402.234,22529402.863
2025-04-10T07:05:40.000,R18,20926455.195,20926453.887,20926462.32,20926461.805
2025-04-10T07:05:40.000,R03,22511664.094,22511662.484,22511677.965,22511678.43
2025-04-10T07:05:40.000,R02,20296610.797,20296610.414,20296619.285,20296619.242
2025-04-10T07:05:40.000,R16,21619588.758,21619587.832,21619597.672,21619597.152
2025-04-10T07:05:40.000,R17,19735373.469,19735372.063,19735380.277,19735380.051
2025-04-10T07:05:40.000,R01,21612658.961,21612658.734,115532056.748,115532043.746
2025-04-10T07:05:40.000,E03,26600643.391,26600656.648,26600653.93,26600656.328
2025-04-10T07:05:40.000,E13,25562105.578,25562115.336,25562113.086,25562115.66
2025-04-10T07:05:40.000,E15,23481328.055,23481335.617,23481333.648,23481336.098
2025-04-10T07:05:40.000,E21,26082785.578,26082793.813,26082791.844,26082794.102
2025-04-10T07:05:40.000,E27,24641068.18,24641075.645,24641074.379,24641076.598
2025-04-10T07:05:40.000,E05,25253519.469,25253530.043,25253528.355,25253531.098
2025-04-10T07:05:40.000,E30,27077952.0,27077966.082,27077963.082,27077966.133
2025-04-10T07:05:40.000,C04,38469443.445,38469443.004,200320487.918,154900505.976
2025-04-10T07:05:40.000,C03,37454696.141,37454695.992,195036433.062,150814536.47
2025-04-10T07:05:40.000,C02,38928398.516,38928398.063,202710463.198,156748524.772
2025-04-10T07:05:40.000,C01,38012813.953,38012815.43,197942692.887,153061853.878
2025-04-10T07:05:40.000,C13,38540841.234,38540848.977,200692271.402,155187980.979
2025-04-10T07:05:45.000,G17,21157385.703,21157393.0,111182807.011,86635981.891
2025-04-10T07:05:45.000,G11,22623961.25,22623968.906,118889713.239,92641367.239
2025-04-10T07:05:45.000,G09,22868388.563,22868399.699,120174189.834,93642250.828
2025-04-10T07:05:45.000,G19,19731370.148,19731374.117,103689048.822,80796678.432
2025-04-10T07:05:45.000,G22,22996729.719,22996739.293,120848629.201,94167798.12
2025-04-10T07:05:45.000,G03,23458365.734,23458377.063,123274534.927,96058130.7
2025-04-10T07:05:45.000,G04,23014348.82,23014359.355,120941217.391,94239954.527
2025-04-10T07:05:45.000,G06,20760245.289,20760255.398,109095823.858,85009774.319
2025-04-10T07:05:45.000,G12,23359927.953,23359936.477,122757260.035,95655026.734
2025-04-10T07:05:45.000,R24,22531358.359,22531357.191,22531368.613,22531369.109
2025-04-10T07:05:45.000,R18,20923947.805,20923947.551,20923955.785,20923955.5
2025-04-10T07:05:45.000,R03,22507086.438,22507085.766,22507100.66,22507101.414
2025-04-10T07:05:45.000,R02,20294654.766,20294653.445,20294662.633,20294662.535
2025-04-10T07:05:45.000,R16,21620064.031,21620064.043,21620074.141,21620073.629
2025-04-10T07:05:45.000,R17,19735116.461,19735115.176,19735123.371,19735123.004
2025-04-10T07:05:45.000,R01,21614409.188,21614408.492,115541407.573,115541394.587
2025-04-10T07:05:45.000,E03,26597844.398,26597857.109,26597854.25,26597856.793
2025-04-10T07:05:45.000,E13,25559951.0,25559960.539,25559958.758,25559960.93
2025-04-10T07:05:45.000,E15,23481005.25,23481012.648,23481010.914,23481013.258
2025-04-10T07:05:45.000,E21,26081034.75,26081043.406,26081041.578,26081043.93
2025-04-10T07:05:45.000,E27,24641949.289,24641956.867,24641955.883,24641957.996
2025-04-10T07:05:45.000,E05,25252632.563,25252642.672,25252641.781,25252643.926
2025-04-10T07:05:45.000,E30,27080394.594,27080408.52,27080405.379,27080408.43
2025-04-10T07:05:45.000,C04,38468866.555,38468866.449,200317484.717,154898183.719
2025-04-10T07:05:45.000,C03,37454138.992,37454138.996,195033533.477,150812294.318
2025-04-10T07:05:45.000,C02,38927818.219,38927818.379,202707445.422,156746191.248
2025-04-10T07:05:45.000,C01,38012264.398,38012265.836,197939831.268,153059641.095
2025-04-10T07:05:45.000,C13,38539318.391,38539325.363,200684339.013,155181847.151
2025-04-10T07:05:50.000,G17,21158454.133,21158462.324,111188425.154,86640359.663
2025-04-10T07:05:50.000,G11,22621274.227,22621282.609,118875595.241,92630366.238
2025-04-10T07:05:50.000,G09,22865423.477,22865435.91,120158611.611,93630112.021
2025-04-10T07:05:50.000,G19,19730867.914,19730871.43,103686408.515,80794621.042
2025-04-10T07:05:50.000,G22,22999148.469,22999157.656,120861337.604,94177700.764
2025-04-10T07:05:50.000,G03,23461185.695,23461197.176,123289353.649,96069677.748
2025-04-10T07:05:50.000,G04,23012791.992,23012802.609,120933037.22,94233580.37
2025-04-10T07:05:50.000,G06,20758992.602,20759002.738,109089242.125,85004645.697
2025-04-10T07:05:50.000,G12,23357494.336,23357503.051,122744471.689,95645061.795
2025-04-10T07:05:50.000,R24,22533325.313,22533325.434,22533336.039,22533336.715
2025-04-10T07:05:50.000,R18,20921443.164,20921442.793,20921450.492,20921450.059
2025-04-10T07:05:50.000,R03,22502510.664,22502509.758,22502524.793,22502525.117
2025-04-10T07:05:50.000,R02,20292702.211,20292700.891,20292710.262,20292710.332
2025-04-10T07:05:50.000,R16,21620545.602,21620546.082,21620555.605,21620555.828
2025-04-10T07:05:50.000,R17,19734861.031,19734859.863,19734867.863,19734867.699
2025-04-10T07:05:50.000,R01,21616161.484,21616161.609,115550776.414,115550763.427
2025-04-10T07:05:50.000,E03,26595045.313,26595058.539,26595056.051,26595058.219
2025-04-10T07:05:50.000,E13,25557797.031,25557805.926,25557804.613,25557806.582
2025-04-10T07:05:50.000,E15,23480683.008,23480690.621,23480688.605,23480691.156
2025-04-10T07:05:50.000,E21,26079287.047,26079295.219,26079293.531,26079295.508
2025-04-10T07:05:50.000,E27,24642832.891,24642840.32,24642839.523,24642841.387
2025-04-10T07:05:50.000,E05,25251747.484,25251757.609,25251757.469,25251758.824
2025-04-10T07:05:50.000,E30,27082837.633,27082851.18,27082848.316,27082851.27
2025-04-10T07:05:50.000,C04,38468290.172,38468289.836,200314481.319,154895861.314
2025-04-10T07:05:50.000,C03,37453581.938,37453582.344,195030633.47,150810051.87
2025-04-10T07:05:50.000,C02,38927239.016,38927239.105,202704427.204,156743857.336
2025-04-10T07:05:50.000,C01,38011714.914,38011716.07,197936969.271,153057428.018
2025-04-10T07:05:50.000,C13,38537794.664,38537802.668,200676409.03,155175715.18
2025-04-10T07:05:55.000,G17,21159525.828,21159533.367,111194053.787,86644745.602
2025-04-10T07:05:55.000,G11,22618588.469,22618596.848,118861482.594,92619369.353
2025-04-10T07:05:55.000,G09,22862460.398,22862472.246,120143042.49,93617980.23
2025-04-10T07:05:55.000,G19,19730368.266,19730371.531,103683782.462,80792574.771
2025-04-10T07:05:55.000,G22,23001568.063,23001577.07,120874052.222,94187608.237
2025-04-10T07:05:55.000,G03,23464006.367,23464018.535,123304177.835,96081228.951
2025-04-10T07:05:55.000,G04,23011238.211,23011248.641,120924871.493,94227217.464
2025-04-10T07:05:55.000,G06,20757742.125,20757751.918,109082668.356,84999523.267
2025-04-10T07:05:55.000,G12,23355063.695,23355072.355,122731698.467,95635108.67
2025-04-10T07:05:55.000,R24,22535294.102,22535293.754,22535304.391,22535304.676
2025-04-10T07:05:55.000,R18,20918937.641,20918937.504,20918946.309,20918945.422
2025-04-10T07:05:55.000,R03,22497936.977,22497935.367,22497950.035,22497950.484
2025-04-10T07:05:55.000,R02,20290753.961,20290753.461,20290762.656,20290762.301
2025-04-10T07:05:55.000,R16,21621031.789,21621030.629,21621039.754,21621039.672
2025-04-10T07:05:55.000,R17,19734606.406,19734606.059,19734614.285,19734613.793
2025-04-10T07:05:55.000,R01,21617918.555,21617917.508,115560164.315,115560151.339
2025-04-10T07:05:55.000,E03,26592247.766,26592260.637,26592258.105,26592260.703
2025-04-10T07:05:55.000,E13,25555643.602,25555652.992,25555650.836,25555653.27
2025-04-10T07:05:55.000,E15,23480362.055,23480369.348,23480367.707,23480370.023
2025-04-10T07:05:55.000,E21,26077540.102,26077549.184,26077547.074,26077549.508
2025-04-10T07:05:55.000,E27,24643717.813,24643726.0,24643724.406,24643726.723
2025-04-10T07:05:55.000,E05,25250865.039,25250875.598,25250874.285,25250876.648
2025-04-10T07:05:55.000,E30,27085280.352,27085294.391,27085291.906,27085294.66
2025-04-10T07:05:55.000,C04,38467713.07,38467712.844,200311478.488,154893539.332
2025-04-10T07:05:55.000,C03,37453025.836,37453025.508,195027734.052,150807809.85
2025-04-10T07:05:55.000,C02,38926660.438,38926659.168,202701409.449,156741523.856
2025-04-10T07:05:55.000,C01,38011165.602,38011166.969,197934107.89,153055215.397
2025-04-10T07:05:55.000,C13,38536272.586,38536280.387,200668482.609,155169585.979
2025-04-10T07:06:00.000,G17,21160598.844,21160606.195,111199692.441,86649139.348
2025-04-10T07:06:00.000,G11,22615904.164,22615912.441,118847374.692,92608376.168
2025-04-10T07:06:00.000,G09,22859498.477,22859511.621,120127481.971,93605855.192
2025-04-10T07:06:00.000,G19,19729870.711,19729874.488,103681170.074,80790539.145
2025-04-10T07:06:00.000,G22,23003988.297,23003997.68,120886772.557,94197520.128
2025-04-10T07:06:00.000,G03,23466828.297,23466839.586,123319006.866,96092784.038
2025-04-10T07:06:00.000,G04,23009686.531,23009697.32,120916719.64,94220865.383
2025-04-10T07:06:00.000,G06,20756492.688,20756502.844,109076101.912,84994406.543
2025-04-10T07:06:00.000,G12,23352636.813,23352644.305,122718939.73,95625166.812
2025-04-10T07:06:00.000,R24,22537263.32,22537262.387,22537272.648,22537272.91
2025-04-10T07:06:00.000,R18,20916434.273,20916433.434,20916442.203,20916441.539
2025-04-10T07:06:00.000,R03,22493363.406,22493361.211,22493376.027,22493376.23
2025-04-10T07:06:00.000,R02,20288810.148,20288808.711,20288818.215,20288817.98
2025-04-10T07:06:00.000,R16,21621520.102,21621519.879,21621529.344,21621529.324
2025-04-10T07:06:00.000,R17,19734354.703,19734353.297,19734361.289,19734361.063
2025-04-10T07:06:00.000,R01,21619677.883,21619677.07,115569570.704,115569557.7
2025-04-10T07:06:00.000,E03,26589451.0,26589463.656,26589461.496,26589463.871
2025-04-10T07:06:00.000,E13,25553490.422,25553499.992,25553497.93,25553500.313
2025-04-10T07:06:00.000,E15,23480041.75,23480048.949,23480047.074,23480049.512
2025-04-10T07:06:00.000,E21,26075796.82,26075805.164,26075802.867,26075805.441
2025-04-10T07:06:00.000,E27,24644605.695,24644613.305,24644611.992,24644614.078
2025-04-10T07:06:00.000,E05,25249984.57,25249995.395,25249993.801,25249996.188
2025-04-10T07:06:00.000,E30,27087724.188,27087738.199,27087735.059,27087738.16
2025-04-10T07:06:00.000,C04,38467135.93,38467136.367,200308475.69,154891217.391
2025-04-10T07:06:00.000,C03,37452469.188,37452468.766,195024834.656,150805567.851
2025-04-10T07:06:00.000,C02,38926080.102,38926079.766,202698391.528,156739190.227
2025-04-10T07:06:00.000,C01,38010615.797,38010617.328,197931246.431,153053002.76
2025-04-10T07:06:00.000,C13,38534750.906,38534759.168,200660559.063,155163459.006
2025-04-10T07:06:05.000,G17,21161673.602,21161681.031,111205341.431,86653541.142
2025-04-10T07:06:05.000,G11,22613220.383,22613228.883,118833271.974,92597387.066
2025-04-10T07:06:05.000,G09,22856539.922,22856552.77,120111930.606,93593737.291
2025-04-10T07:06:05.000,G19,19729376.563,19729380.477,103678571.818,80788514.518
2025-04-10T07:06:05.000,G22,23006410.359,23006419.438,120899498.999,94207436.82
2025-04-10T07:06:05.000,G03,23469651.852,23469663.191,123333841.231,96104343.242
2025-04-10T07:06:05.000,G04,23008138.031,23008148.914,120908582.113,94214524.435
2025-04-10T07:06:05.000,G06,20755244.016,20755254.035,109069543.284,84989295.921
2025-04-10T07:06:05.000,G12,23350211.336,23350219.41,122706196.032,95615236.688
2025-04-10T07:06:05.000,R24,22539233.617,22539232.215,22539243.301,22539243.352
2025-04-10T07:06:05.000,R18,20913930.75,20913929.676,20913938.766,20913938.07
2025-04-10T07:06:05.000,R03,22488790.047,22488788.203,22488802.844,22488803.121
2025-04-10T07:06:05.000,R02,20286870.586,20286868.68,20286878.012,20286877.945
2025-04-10T07:06:05.000,R16,21622012.453,21622011.879,21622021.551,21622021.594
2025-04-10T07:06:05.000,R17,19734103.094,19734102.512,19734110.73,19734110.676
2025-04-10T07:06:05.000,R01,21621440.117,21621439.891,115578995.961,115578982.98
2025-04-10T07:06:05.000,E03,26586655.523,26586668.102,26586666.039,26586668.344
2025-04-10T07:06:05.000,E13,25551338.156,25551347.586,25551346.18,25551348.309
2025-04-10T07:06:05.000,E15,23479721.883,23479729.5,23479727.813,23479730.141
2025-04-10T07:06:05.000,E21,26074054.773,26074063.668,26074060.477,26074063.602
2025-04-10T07:06:05.000,E27,24645495.047,24645503.102,24645501.461,24645503.664
2025-04-10T07:06:05.000,E05,25249105.922,25249117.188,25249115.406,25249117.938
2025-04-10T07:06:05.000,E30,27090168.594,27090182.164,27090179.586,27090182.297
2025-04-10T07:06:05.000,C04,38466559.641,38466559.691,200305473.419,154888895.847
2025-04-10T07:06:05.000,C03,37451912.125,37451911.785,195021935.667,150803326.158
2025-04-10T07:06:05.000,C02,38925500.039,38925500.102,202695373.997,156736856.821
2025-04-10T07:06:05.000,C01,38010066.57,38010067.797,197928385.456,153050790.467
2025-04-10T07:06:05.000,C13,38533230.063,38533237.457,200652638.819,155157334.573
2025-04-10T07:06:10.000,G17,21162750.609,21162757.988,111211001.184,86657951.322
2025-04-10T07:06:10.000,G11,22610537.438,22610546.309,118819174.796,92586402.251
2025-04-10T07:06:10.000,G09,22853582.164,22853595.063,120096388.573,93581626.585
2025-04-10T07:06:10.000,G19,19728884.844,19728889.031,103675988.032,80786501.184
2025-04-10T07:06:10.000,G22,23008834.047,23008842.512,120912231.868,94217358.511
2025-04-10T07:06:10.000,G03,23472476.008,23472486.887,123348681.197,96115906.875
2025-04-10T07:06:10.000,G04,23006592.031,23006603.047,120900459.217,94208194.91
2025-04-10T07:06:10.000,G06,20753998.078,20754007.875,109062992.791,84984191.654
2025-04-10T07:06:10.000,G12,23347787.844,23347797.199,122693467.627,95605318.43
2025-04-10T07:06:10.000,R24,22541203.93,22541203.113,22541214.582,22541214.289
2025-04-10T07:06:10.000,R18,20911428.164,20911428.145,20911436.566,20911436.32
2025-04-10T07:06:10.000,R03,22484218.023,22484216.414,22484231.09,22484231.41
2025-04-10T07:06:10.000,R02,20284933.469,20284932.617,20284941.414,20284941.297
2025-04-10T07:06:10.000,R16,21622510.219,21622508.355,21622518.27,21622518.16
2025-04-10T07:06:10.000,R17,19733854.227,19733853.293,19733861.438,19733861.492
2025-04-10T07:06:10.000,R01,21623208.531,21623206.664,115588440.342,115588427.339
2025-04-10T07:06:10.000,E03,26583861.477,26583873.891,26583872.012,26583874.305
2025-04-10T07:06:10.000,E13,25549187.016,25549196.063,25549194.797,25549196.793
2025-04-10T07:06:10.000,E15,23479403.172,23479410.957,23479408.895,23479411.395
2025-04-10T07:06:10.000,E21,26072315.148,26072323.199,26072320.34,26072323.656
2025-04-10T07:06:10.000,E27,24646387.328,24646394.836,24646393.242,24646395.473
2025-04-10T07:06:10.000,E05,25248230.531,25248241.309,25248239.574,25248242.027
2025-04-10T07:06:10.000,E30,27092612.75,27092627.043,27092623.715,27092626.719
2025-04-10T07:06:10.000,C04,38465983.5,38465983.168,200302471.998,154886574.954
2025-04-10T07:06:10.000,C03,37451355.578,37451355.121,195019037.411,150801085.024
2025-04-10T07:06:10.000,C02,38924921.063,38924920.75,202692357.046,156734523.951
2025-04-10T07:06:10.000,C01,38009517.313,38009518.383,197925525.228,153048578.753
2025-04-10T07:06:10.000,C13,38531709.797,38531717.781,200644722.232,155151212.994
2025-04-10T07:06:15.000,G17,21163829.508,21163837.297,111216671.586,86662369.806
2025-04-10T07:06:15.000,G11,22607855.453,22607864.152,118805083.082,92575421.717
2025-04-10T07:06:15.000,G09,22850626.828,22850639.18,120080855.881,93569523.242
2025-04-10T07:06:15.000,G19,19728395.422,19728399.781,103673418.676,80784499.093
2025-04-10T07:06:15.000,G22,23011257.922,23011266.844,120924971.174,94227285.219
2025-04-10T07:06:15.000,G03,23475300.813,23475311.867,123363526.728,96127474.796
2025-04-10T07:06:15.000,G04,23005049.422,23005060.164,120892350.949,94201876.827
2025-04-10T07:06:15.000,G06,20752752.813,20752762.535,109056450.367,84979093.669
2025-04-10T07:06:15.000,G12,23345370.391,23345378.207,122680754.527,95595412.088
2025-04-10T07:06:15.000,R24,22543174.867,22543173.816,22543185.676,22543186.109
2025-04-10T07:06:15.000,R18,20908927.195,20908926.238,20908934.98,20908934.523
2025-04-10T07:06:15.000,R03,22479646.219,22479645.785,22479660.523,22479660.473
2025-04-10T07:06:15.000,R02,20283001.453,20283000.484,20283009.898,20283009.77
2025-04-10T07:06:15.000,R16,21623011.391,21623009.645,21623019.465,21623019.621
2025-04-10T07:06:15.000,R17,19733607.203,19733605.68,19733614.324,19733613.988
2025-04-10T07:06:15.000,R01,21624978.547,21624976.328,115597904.042,115597891.038
2025-04-10T07:06:15.000,E03,26581067.578,26581080.363,26581078.207,26581081.012
2025-04-10T07:06:15.000,E13,25547036.242,25547045.25,25547044.313,25547045.996
2025-04-10T07:06:15.000,E15,23479085.422,23479093.105,23479091.184,23479093.617
2025-04-10T07:06:15.000,E21,26070577.188,26070586.027,26070583.023,26070586.359
2025-04-10T07:06:15.000,E27,24647280.969,24647288.988,24647286.691,24647289.297
2025-04-10T07:06:15.000,E05,25247357.43,25247367.758,25247366.117,25247368.453
2025-04-10T07:06:15.000,E30,27095057.227,27095071.594,27095068.918,27095071.844
2025-04-10T07:06:15.000,C04,38465407.805,38465407.465,200299471.289,154884254.624
2025-04-10T07:06:15.000,C03,37450798.93,37450798.656,195016139.931,150798844.531
2025-04-10T07:06:15.000,C02,38924342.336,38924341.516,202689340.714,156732191.552
2025-04-10T07:06:15.000,C01,38008967.961,38008969.605,197922665.731,153046367.595
2025-04-10T07:06:15.000,C13,38530190.086,38530198.414,200636809.268,155145094.165
2025-04-10T07:06:20.000,G17,21164910.836,21164918.055,111222352.12,86666796.18
2025-04-10T07:06:20.000,G11,22605175.469,22605183.961,118790996.36,92564445.064
2025-04-10T07:06:20.000,G09,22847673.164,22847684.637,120065332.095,93557426.829
2025-04-10T07:06:20.000,G19,19727909.625,19727913.672,103670863.229,80782507.819
2025-04-10T07:06:20.000,G22,23013682.508,23013691.844,120937716.312,94237216.482
2025-04-10T07:06:20.000,G03,23478126.039,23478138.023,123378377.303,96139046.64
2025-04-10T07:06:20.000,G04,23003509.547,23003520.434,120884256.707,94195569.656
2025-04-10T07:06:20.000,G06,20751509.367,20751519.145,109049915.498,84974001.577
2025-04-10T07:06:20.000,G12,23342952.727,23342961.398,122668056.213,95585517.302
2025-04-10T07:06:20.000,R24,22545147.781,22545146.496,22545158.582,22545158.191
2025-04-10T07:06:20.000,R18,20906427.766,20906426.223,20906435.012,20906434.676
2025-04-10T07:06:20.000,R03,22475077.039,22475075.664,22475090.254,22475090.832
2025-04-10T07:06:20.000,R02,20281073.367,20281072.281,20281081.938,20281082.004
2025-04-10T07:06:20.000,R16,21623516.078,21623514.801,21623524.277,21623524.219
2025-04-10T07:06:20.000,R17,19733361.297,19733359.422,19733367.805,19733367.832
2025-04-10T07:06:20.000,R01,21626750.953,21626750.609,115607386.19,115607373.188
2025-04-10T07:06:20.000,E03,26578275.703,26578288.105,26578285.902,26578288.711
2025-04-10T07:06:20.000,E13,25544886.0,25544895.844,25544893.406,25544895.938
2025-04-10T07:06:20.000,E15,23478768.656,23478776.277,23478774.402,23478776.82
2025-04-10T07:06:20.000,E21,26068842.641,26068850.398,26068847.211,26068850.68
2025-04-10T07:06:20.000,E27,24648176.758,24648184.898,24648182.27,24648185.125
2025-04-10T07:06:20.000,E05,25246486.156,25246496.82,25246494.523,25246497.156
2025-04-10T07:06:20.000,E30,27097503.125,27097517.297,27097513.875,27097517.25
2025-04-10T07:06:20.000,C04,38464831.078,38464830.867,200296470.833,154881934.464
2025-04-10T07:06:20.000,C03,37450242.594,37450242.727,195013242.621,150796604.135
2025-04-10T07:06:20.000,C02,38923762.273,38923762.512,202686324.427,156729859.13
2025-04-10T07:06:20.000,C01,38008418.313,38008420.523,197919806.366,153044156.578
2025-04-10T07:06:20.000,C13,38528671.188,38528679.355,200628899.319,155138977.72
2025-04-10T07:06:25.000,G17,21165993.422,21166001.336,111228043.195,86671230.775
2025-04-10T07:06:25.000,G11,22602495.875,22602503.996,118776914.928,92553472.555
2025-04-10T07:06:25.000,G09,22844720.719,22844732.746,120049817.532,93545337.601
2025-04-10T07:06:25.000,G19,19727426.148,19727429.957,103668322.061,80780527.692
2025-04-10T07:06:25.000,G22,23016109.695,23016118.551,120950467.676,94247152.568
2025-04-10T07:06:25.000,G03,23480952.586,23480964.625,123393233.279,96150622.686
2025-04-10T07:06:25.000,G04,23001972.477,23001982.867,120876177.047,94189273.844
2025-04-10T07:06:25.000,G06,20750267.305,20750277.215,109043388.564,84968915.654
2025-04-10T07:06:25.000,G12,23340540.344,23340548.07,122655372.999,95575634.3
2025-04-10T07:06:25.000,R24,22547121.156,22547120.34,22547132.047,22547131.922
2025-04-10T07:06:25.000,R18,20903927.789,20903926.363,20903935.285,20903934.742
2025-04-10T07:06:25.000,R03,22470508.625,22470507.602,22470522.148,22470521.531
2025-04-10T07:06:25.000,R02,20279149.445,20279148.828,20279157.988,20279157.879
2025-04-10T07:06:25.000,R16,21624024.922,21624023.762,21624033.531,21624033.656
2025-04-10T07:06:25.000,R17,19733116.875,19733115.234,19733123.785,19733123.438
2025-04-10T07:06:25.000,R01,21628529.852,21628528.805,115616887.271,115616874.288
2025-04-10T07:06:25.000,E03,26575484.719,26575497.215,26575494.68,26575497.531
2025-04-10T07:06:25.000,E13,25542736.422,25542746.141,25542744.453,25542746.551
2025-04-10T07:06:25.000,E15,23478452.789,23478460.371,23478458.309,23478460.809
2025-04-10T07:06:25.000,E21,26067108.664,26067116.883,26067114.066,26067117.406
2025-04-10T07:06:25.000,E27,24649074.57,24649083.125,24649080.594,24649083.16
2025-04-10T07:06:25.000,E05,25245616.953,25245627.887,25245625.586,25245628.238
2025-04-10T07:06:25.000,E30,27099948.766,27099962.785,27099960.395,27099963.199
2025-04-10T07:06:25.000,C04,38464254.414,38464254.746,200293470.997,154879614.829
2025-04-10T07:06:25.000,C03,37449686.172,37449686.145,195010345.871,150794364.163
2025-04-10T07:06:25.000,C02,38923184.469,38923182.625,202683308.667,156727527.176
2025-04-10T07:06:25.000,C01,38007869.875,38007871.359,197916947.59,153041945.972
2025-04-10T07:06:25.000,C13,38527152.789,38527161.195,200620992.918,155132863.971
2025-04-10T07:06:30.000,G17,21167078.453,21167086.164,111233744.517,86675673.36
2025-04-10T07:06:30.000,G11,22599817.008,22599825.305,118762838.587,92542503.977
2025-04-10T07:06:30.000,G09,22841769.578,22841781.359,120034312.005,93533255.398
2025-04-10T07:06:30.000,G19,19726945.477,19726948.93,103665794.899,80778558.476
2025-04-10T07:06:30.000,G22,23018537.281,23018546.652,120963224.966,94257093.278
2025-04-10T07:06:30.000,G03,23483780.625,23483793.102,123408094.362,96162202.72
2025-04-10T07:06:30.000,G04,23000438.328,23000447.762,120868111.569,94182989.072
2025-04-10T07:06:30.000,G06,20749027.148,20749036.555,109036869.297,84963835.706
2025-04-10T07:06:30.000,G12,23338129.547,23338136.906,122642704.689,95565762.868
2025-04-10T07:06:30.000,R24,22549095.727,22549094.793,22549106.273,22549106.223
2025-04-10T07:06:30.000,R18,20901428.633,20901428.262,20901437.191,20901436.641
2025-04-10T07:06:30.000,R03,22465940.828,22465939.57,22465954.34,22465954.617
2025-04-10T07:06:30.000,R02,20277229.992,20277229.023,20277237.715,20277237.348
2025-04-10T07:06:30.000,R16,21624537.492,21624535.863,21624545.703,21624545.934
2025-04-10T07:06:30.000,R17,19732874.141,19732872.855,19732881.203,19732880.621
2025-04-10T07:06:30.000,R01,21630310.133,21630308.969,115626407.268,115626394.278
2025-04-10T07:06:30.000,E03,26572694.125,26572706.66,26572704.457,26572707.211
2025-04-10T07:06:30.000,E13,25540587.82,25540597.863,25540594.906,25540597.746
2025-04-10T07:06:30.000,E15,23478137.539,23478144.926,23478143.379,23478145.582
2025-04-10T07:06:30.000,E21,26065377.461,26065385.602,26065383.211,26065386.191
2025-04-10T07:06:30.000,E27,24649974.406,24649983.297,24649980.902,24649983.223
2025-04-10T07:06:30.000,E05,25244750.484,25244761.395,25244759.469,25244761.641
2025-04-10T07:06:30.000,E30,27102394.969,27102408.789,27102406.258,27102409.281
