time,satellite,pseudo_range,carrier_phase,doppler,signal_strength
2025-02-28T00:02:30.000,G31,21033652.953,110532538.652,-2945.188,46.0
2025-02-28T00:02:30.000,G27,22906444.93,120374222.122,14822.438,41.0
2025-02-28T00:02:30.000,G29,24333964.203,127875720.119,-9164.844,35.0
2025-02-28T00:02:30.000,G28,22217228.914,116752285.675,-5725.516,43.0
2025-02-28T00:02:30.000,G32,23491102.609,123446557.52,-13538.016,39.0
2025-02-28T00:02:30.000,G16,20190922.906,106103993.524,3587.813,45.0
2025-02-28T00:02:30.000,G03,22928972.781,120492510.492,-6370.5,38.0
2025-02-28T00:02:30.000,R09,20847359.766,111324264.222,-7577.219,46.0
2025-02-28T00:02:30.000,R10,20357572.43,108517257.964,255.906,44.0
2025-02-28T00:02:30.000,R08,20613073.344,110381983.494,8980.172,46.0
2025-02-28T00:02:30.000,R11,23015026.273,122985525.763,8575.547,38.0
2025-02-28T00:02:30.000,R07,19564114.406,104728195.805,-7168.984,49.0
2025-02-28T00:02:30.000,R19,23228356.586,124256152.112,6433.922,31.0
2025-02-28T00:02:30.000,C12,24734268.0,128797830.887,6940.328,40.0
2025-02-28T00:02:30.000,C03,36651327.125,190853148.689,-90.609,41.0
2025-02-28T00:02:30.000,C05,39462303.453,205490496.284,-105.594,33.0
2025-02-28T00:02:30.000,C06,36505214.359,190092541.844,1260.984,44.0
2025-02-28T00:02:30.000,C14,24462681.133,127383553.939,-12494.563,42.0
2025-02-28T00:02:30.000,C04,38756761.266,201816662.601,-136.188,35.0
2025-02-28T00:02:30.000,C01,37794562.711,196806181.533,-84.781,39.0
2025-02-28T00:02:30.000,C16,36681427.313,191010148.964,1356.891,46.0
2025-02-28T00:02:30.000,C02,37466977.094,195100378.028,-259.078,36.0
2025-02-28T00:03:00.000,G04,22613855.297,118836578.128,12184.844,39.0
2025-02-28T00:03:00.000,G26,20307298.313,106715525.63,-4258.297,47.0
2025-02-28T00:03:00.000,G31,21037870.992,110554703.739,-2966.391,47.0
2025-02-28T00:03:00.000,G29,24347082.594,127944652.998,-9218.797,33.0
2025-02-28T00:03:00.000,G28,22225414.516,116795298.517,-5745.078,44.0
2025-02-28T00:03:00.000,G32,23510442.578,123548190.695,-13564.969,39.0
2025-02-28T00:03:00.000,G16,20185847.313,106077319.486,3524.703,45.0
2025-02-28T00:03:00.000,G03,22938099.82,120540473.592,-6420.938,38.0
2025-02-28T00:03:00.000,R09,20858007.211,111381117.041,-7584.531,46.0
2025-02-28T00:03:00.000,R10,20357236.25,108515459.977,223.344,45.0
2025-02-28T00:03:00.000,R08,20600556.125,110314952.615,8893.609,47.0
2025-02-28T00:03:00.000,R11,23003009.492,122921307.701,8548.906,38.0
2025-02-28T00:03:00.000,R07,19574225.547,104782323.07,-7265.719,49.0
2025-02-28T00:03:00.000,R19,23219382.32,124208145.941,6365.094,31.0
2025-02-28T00:03:00.000,C12,24724297.047,128745902.999,6905.438,39.0
2025-02-28T00:03:00.000,C03,36651455.555,190853816.126,-87.984,41.0
2025-02-28T00:03:00.000,C05,39462454.531,205491285.979,-103.672,32.0
2025-02-28T00:03:00.000,C06,36503390.977,190083046.241,1270.281,44.0
2025-02-28T00:03:00.000,C14,24480688.219,127477322.705,-12511.344,42.0
2025-02-28T00:03:00.000,C04,38756953.82,201817667.208,-132.469,35.0
2025-02-28T00:03:00.000,C01,37794682.117,196806803.335,-81.578,39.0
2025-02-28T00:03:00.000,C16,36679465.438,190999932.67,1366.563,46.0
2025-02-28T00:03:00.000,C02,37467347.984,195102307.777,-255.969,36.0
2025-02-28T00:03:30.000,G04,22596489.391,118745318.074,12152.266,40.0
2025-02-28T00:03:30.000,G26,20313410.961,106747646.035,-4305.656,46.0
2025-02-28T00:03:30.000,G31,21042124.859,110577057.498,-2992.844,47.0
2025-02-28T00:03:30.000,G29,24360277.547,128014006.971,-9274.141,31.0
2025-02-28T00:03:30.000,G28,22233632.313,116838482.894,-5769.313,43.0
2025-02-28T00:03:30.000,G32,23529826.992,123650054.841,-13596.672,39.0
2025-02-28T00:03:30.000,G16,20180866.047,106051143.23,3457.313,45.0
2025-02-28T00:03:30.000,G03,22947304.305,120588842.844,-6475.078,40.0
2025-02-28T00:03:30.000,R09,20868668.852,111438050.628,-7596.266,46.0
2025-02-28T00:03:30.000,R10,20356948.039,108513930.109,186.531,43.0
2025-02-28T00:03:30.000,R06,22548378.641,120322602.424,-17346.234,32.0
2025-02-28T00:03:30.000,R08,20588164.148,110248596.823,8802.703,46.0
2025-02-28T00:03:30.000,R11,22991034.469,122857318.073,8517.156,39.0
2025-02-28T00:03:30.000,R07,19584477.859,104837203.903,-7367.266,49.0
2025-02-28T00:03:30.000,C12,24714378.805,128694263.034,6866.859,38.0
2025-02-28T00:03:30.000,C03,36651584.203,190854485.152,-88.859,41.0
2025-02-28T00:03:30.000,C05,39462607.875,205492041.609,-105.563,32.0
2025-02-28T00:03:30.000,C06,36501558.75,190073504.334,1275.516,44.0
2025-02-28T00:03:30.000,C14,24498724.023,127571236.759,-12530.766,42.0
2025-02-28T00:03:30.000,C04,38757147.422,201818670.989,-133.625,36.0
2025-02-28T00:03:30.000,C01,37794802.094,196807427.342,-82.969,39.0
2025-02-28T00:03:30.000,C16,36677494.469,190989667.859,1372.422,47.0
2025-02-28T00:03:30.000,C02,37467719.445,195104241.543,-257.734,36.0
2025-02-28T00:04:00.000,G04,22579168.641,118654293.968,12114.266,40.0
2025-02-28T00:04:00.000,G26,20319588.008,106780105.746,-4357.563,47.0
2025-02-28T00:04:00.000,G31,21046413.828,110599593.969,-3024.266,47.0
2025-02-28T00:04:00.000,G29,24373555.836,128083772.926,-9336.563,32.0
2025-02-28T00:04:00.000,G28,22241881.484,116881832.489,-5798.719,43.0
2025-02-28T00:04:00.000,G32,23549253.523,123752140.881,-13632.969,40.0
2025-02-28T00:04:00.000,G16,20175978.719,106025457.5,3385.203,45.0
2025-02-28T00:04:00.000,G03,22956584.305,120637608.727,-6535.859,38.0
2025-02-28T00:04:00.000,R09,20879343.953,111495056.562,-7612.672,47.0
2025-02-28T00:04:00.000,R10,20356710.711,108512659.747,145.0,44.0
2025-02-28T00:04:00.000,R06,22572774.477,120452787.382,-17376.547,31.0
2025-02-28T00:04:00.000,R08,20575898.563,110182912.576,8706.219,47.0
2025-02-28T00:04:00.000,R11,22979101.445,122793549.512,8481.0,37.0
2025-02-28T00:04:00.000,R07,19594869.313,104892829.48,-7473.234,49.0
2025-02-28T00:04:00.000,C12,24704516.547,128642906.705,6820.719,37.0
2025-02-28T00:04:00.000,C03,36651711.828,190855149.063,-94.641,41.0
2025-02-28T00:04:00.000,C05,39462758.016,205492838.328,-111.828,33.0
2025-02-28T00:04:00.000,C06,36499716.055,190063909.592,1275.641,44.0
2025-02-28T00:04:00.000,C14,24516785.883,127665287.011,-12556.172,41.0
2025-02-28T00:04:00.000,C04,38757338.203,201819668.343,-139.516,36.0
2025-02-28T00:04:00.000,C01,37794921.039,196808046.858,-89.328,39.0
2025-02-28T00:04:00.000,C16,36675512.297,190979348.156,1372.859,47.0
2025-02-28T00:04:00.000,C02,37468089.93,195106172.744,-264.641,36.0
2025-02-28T00:04:30.000,G04,22561893.477,118563514.071,12086.75,40.0
2025-02-28T00:04:30.000,G26,20325830.68,106812908.475,-4397.563,47.0
2025-02-28T00:04:30.000,G31,21050737.938,110622318.656,-3043.109,47.0
2025-02-28T00:04:30.000,G29,24386911.906,128153954.677,-9385.516,33.0
2025-02-28T00:04:30.000,G28,22250163.297,116925353.394,-5814.984,44.0
2025-02-28T00:04:30.000,G32,23568723.195,123854452.304,-13657.469,41.0
2025-02-28T00:04:30.000,G16,20171184.867,106000267.74,3324.641,46.0
2025-02-28T00:04:30.000,G03,22965940.758,120686774.223,-6582.969,40.0
2025-02-28T00:04:30.000,R09,20890033.977,111552138.705,-7617.156,47.0
2025-02-28T00:04:30.000,R10,20356522.461,108511653.352,115.453,44.0
2025-02-28T00:04:30.000,R06,22597206.375,120583160.422,-17395.469,30.0
2025-02-28T00:04:30.000,R08,20563759.516,110117908.779,8620.75,47.0
2025-02-28T00:04:30.000,R11,22967209.922,122730007.237,8456.453,37.0
2025-02-28T00:04:30.000,R07,19605400.063,104949202.569,-7567.0,49.0
2025-02-28T00:04:30.000,C12,24694710.305,128591841.756,6788.656,39.0
2025-02-28T00:04:30.000,C03,36651838.797,190855813.443,-89.375,41.0
2025-02-28T00:04:30.000,C05,39462911.203,205493631.726,-105.5,32.0
2025-02-28T00:04:30.000,C06,36497864.594,190054267.8,1288.125,43.0
2025-02-28T00:04:30.000,C14,24534874.078,127759476.567,-12568.359,42.0
2025-02-28T00:04:30.000,C04,38757529.828,201820664.836,-133.656,35.0
2025-02-28T00:04:30.000,C01,37795040.305,196808667.432,-83.469,39.0
2025-02-28T00:04:30.000,C16,36673521.188,190968979.307,1384.578,47.0
2025-02-28T00:04:30.000,C02,37468462.281,195108106.931,-258.141,37.0
2025-02-28T00:05:00.000,G04,22544665.344,118472978.225,12054.063,40.0
2025-02-28T00:05:00.000,G26,20332137.133,106846049.438,-4441.984,47.0
2025-02-28T00:05:00.000,G31,21055097.938,110645229.07,-3067.828,47.0
2025-02-28T00:05:00.000,G29,24400345.18,128224547.328,-9440.031,34.0
2025-02-28T00:05:00.000,G28,22258476.813,116969043.263,-5836.813,43.0
2025-02-28T00:05:00.000,G32,23588233.859,123956984.059,-13686.109,39.0
2025-02-28T00:05:00.000,G16,20166485.07,105975570.449,3259.734,44.0
2025-02-28T00:05:00.000,G03,22975371.047,120736333.644,-6635.031,40.0
2025-02-28T00:05:00.000,R09,20900737.008,111609292.948,-7626.266,47.0
2025-02-28T00:05:00.000,R10,20356382.258,108510905.824,81.594,44.0
2025-02-28T00:05:00.000,R06,22621672.258,120713714.821,-17420.219,32.0
2025-02-28T00:05:00.000,R08,20551746.133,110053585.399,8530.391,46.0
2025-02-28T00:05:00.000,R11,22955361.328,122666687.788,8427.281,39.0
2025-02-28T00:05:00.000,R07,19616070.469,105006318.442,-7665.672,50.0
2025-02-28T00:05:00.000,C12,24684959.664,128541067.77,6749.328,38.0
2025-02-28T00:05:00.000,C03,36651966.102,190856475.445,-88.875,41.0
2025-02-28T00:05:00.000,C05,39463062.508,205494446.944,-106.75,33.0
2025-02-28T00:05:00.000,C06,36496003.188,190044576.371,1295.375,44.0
2025-02-28T00:05:00.000,C14,24552987.719,127853800.281,-12585.766,42.0
2025-02-28T00:05:00.000,C04,38757720.094,201821657.507,-132.922,35.0
2025-02-28T00:05:00.000,C01,37795159.102,196809286.22,-83.078,39.0
2025-02-28T00:05:00.000,C16,36671519.664,190958558.722,1392.25,46.0
2025-02-28T00:05:00.000,C02,37468833.25,195110041.138,-258.391,37.0
2025-02-28T00:05:30.000,G04,22527484.023,118382690.73,12020.969,40.0
2025-02-28T00:05:30.000,G26,20338507.82,106879528.485,-4486.641,47.0
2025-02-28T00:05:30.000,G31,21059493.305,110668327.324,-3092.391,47.0
2025-02-28T00:05:30.000,G29,24413856.375,128295550.075,-9494.0,34.0
2025-02-28T00:05:30.000,G28,22266823.414,117012904.249,-5859.844,42.0
2025-02-28T00:05:30.000,G32,23607786.914,124059735.551,-13715.203,37.0
2025-02-28T00:05:30.000,G16,20161879.469,105951366.931,3193.656,45.0
2025-02-28T00:05:30.000,G03,22984877.117,120786285.94,-6686.609,39.0
2025-02-28T00:05:30.000,R09,20911454.656,111666519.484,-7635.156,46.0
2025-02-28T00:05:30.000,R10,20356290.078,108510417.252,47.75,43.0
2025-02-28T00:05:30.000,R06,22646173.32,120844447.971,-17443.672,30.0
2025-02-28T00:05:30.000,R08,20539864.281,109989947.662,8438.906,47.0
2025-02-28T00:05:30.000,R11,22943553.18,122603592.105,8397.688,39.0
2025-02-28T00:05:30.000,R07,19626878.508,105064175.582,-7763.891,49.0
2025-02-28T00:05:30.000,C12,24675264.844,128490588.652,6709.891,38.0
2025-02-28T00:05:30.000,C03,36652093.352,190857136.622,-88.703,41.0
2025-02-28T00:05:30.000,C06,36494133.227,190034837.049,1300.969,44.0
2025-02-28T00:05:30.000,C14,24571128.0,127948257.305,-12603.391,42.0
2025-02-28T00:05:30.000,C04,38757911.492,201822648.107,-133.531,35.0
2025-02-28T00:05:30.000,C01,37795278.297,196809904.883,-83.219,39.0
2025-02-28T00:05:30.000,C16,36669509.289,190948088.305,1399.078,46.0
2025-02-28T00:05:30.000,C02,37469205.211,195111977.089,-258.531,36.0
2025-02-28T00:06:00.000,G04,22510350.539,118292653.56,11986.828,40.0
2025-02-28T00:06:00.000,G26,20344943.047,106913343.025,-4531.766,48.0
2025-02-28T00:06:00.000,G31,21063924.172,110691613.277,-3118.281,48.0
2025-02-28T00:06:00.000,G27,22759052.328,119599673.938,14677.703,40.0
2025-02-28T00:06:00.000,G29,24427445.273,128366960.2,-9550.516,33.0
2025-02-28T00:06:00.000,G28,22275202.32,117056936.151,-5883.406,43.0
2025-02-28T00:06:00.000,G32,23627381.445,124162703.977,-13744.797,38.0
2025-02-28T00:06:00.000,G16,20157367.359,105927655.277,3127.625,45.0
2025-02-28T00:06:00.000,G03,22994456.867,120836627.733,-6738.875,38.0
2025-02-28T00:06:00.000,R09,20922183.68,111723816.245,-7645.141,45.0
2025-02-28T00:06:00.000,R10,20356246.875,108510185.631,12.297,44.0
2025-02-28T00:06:00.000,R08,20528107.055,109926997.631,8346.234,47.0
2025-02-28T00:06:00.000,R11,22931787.055,122540718.992,8367.234,37.0
2025-02-28T00:06:00.000,R07,19637825.141,105122771.338,-7862.703,49.0
2025-02-28T00:06:00.000,R19,23167723.57,123931809.727,5913.875,30.0
2025-02-28T00:06:00.000,C12,24665628.227,128440405.942,6669.484,38.0
2025-02-28T00:06:00.000,C03,36652220.359,190857796.318,-89.438,41.0
2025-02-28T00:06:00.000,C05,39463369.695,205496083.967,-106.797,32.0
2025-02-28T00:06:00.000,C06,36492253.805,190025049.388,1307.125,44.0
2025-02-28T00:06:00.000,C14,24589291.508,128042844.61,-12621.578,40.0
2025-02-28T00:06:00.000,C04,38758100.633,201823634.74,-132.344,35.0
2025-02-28T00:06:00.000,C01,37795396.719,196810522.624,-83.797,39.0
2025-02-28T00:06:00.000,C16,36667488.914,190937567.62,1404.984,46.0
2025-02-28T00:06:00.000,C02,37469577.211,195113914.006,-259.625,36.0
2025-02-28T00:06:30.000,G04,22493265.094,118202869.911,11954.297,41.0
2025-02-28T00:06:30.000,G26,20351441.57,106947491.697,-4575.281,47.0
2025-02-28T00:06:30.000,G31,21068391.008,110715087.445,-3141.969,47.0
2025-02-28T00:06:30.000,G27,22738119.602,119489670.313,14656.25,41.0
2025-02-28T00:06:30.000,G29,24441111.359,128438775.969,-9602.328,33.0
2025-02-28T00:06:30.000,G28,22283614.781,117101139.853,-5904.609,42.0
2025-02-28T00:06:30.000,G32,23647016.445,124265887.449,-13771.703,38.0
2025-02-28T00:06:30.000,G16,20152948.398,105904436.307,3063.359,44.0
2025-02-28T00:06:30.000,G03,23004110.344,120887356.581,-6789.156,40.0
2025-02-28T00:06:30.000,R09,20932925.539,111781182.295,-7653.219,44.0
2025-02-28T00:06:30.000,R10,20356250.406,108510209.131,-19.75,44.0
2025-02-28T00:06:30.000,R08,20516480.625,109864739.016,8255.297,46.0
2025-02-28T00:06:30.000,R11,22920063.305,122478068.171,8338.781,37.0
2025-02-28T00:06:30.000,R07,19648908.883,105182103.512,-7959.469,50.0
2025-02-28T00:06:30.000,R19,23159484.031,123887735.104,5838.313,31.0
2025-02-28T00:06:30.000,C12,24656048.305,128390522.446,6631.297,37.0
2025-02-28T00:06:30.000,C03,36652346.531,190858454.997,-87.641,41.0
2025-02-28T00:06:30.000,C05,39463522.742,205496895.558,-106.484,32.0
2025-02-28T00:06:30.000,C06,36490364.813,190015214.111,1314.531,44.0
2025-02-28T00:06:30.000,C14,24607480.406,128137560.225,-12637.25,40.0
2025-02-28T00:06:30.000,C04,38758289.719,201824620.02,-130.781,35.0
2025-02-28T00:06:30.000,C01,37795515.266,196811139.934,-82.156,39.0
2025-02-28T00:06:30.000,C16,36665459.273,190926997.388,1412.891,47.0
2025-02-28T00:06:30.000,C02,37469949.141,195115852.313,-257.656,37.0
2025-02-28T00:07:00.000,G04,22476228.164,118113341.235,11921.563,41.0
2025-02-28T00:07:00.000,G26,20358002.445,106981971.394,-4618.406,48.0
2025-02-28T00:07:00.000,G31,21072894.031,110738749.065,-3166.328,48.0
2025-02-28T00:07:00.000,G27,22717219.469,119379836.981,14633.938,41.0
2025-02-28T00:07:00.000,G29,24454856.023,128510994.032,-9653.969,34.0
2025-02-28T00:07:00.000,G28,22292058.922,117145514.728,-5927.0,43.0
2025-02-28T00:07:00.000,G32,23666693.695,124369282.706,-13799.094,37.0
2025-02-28T00:07:00.000,G16,20148623.883,105881707.945,2998.797,45.0
2025-02-28T00:07:00.000,G03,23013835.984,120938468.705,-6839.641,38.0
2025-02-28T00:07:00.000,R09,20943681.297,111838615.062,-7661.125,46.0
2025-02-28T00:07:00.000,R10,20356301.992,108510484.803,-52.5,43.0
2025-02-28T00:07:00.000,R08,20504984.336,109803173.72,8163.063,47.0
2025-02-28T00:07:00.000,R11,22908379.977,122415638.127,8310.578,38.0
2025-02-28T00:07:00.000,R07,19660128.633,105242168.403,-8056.0,50.0
2025-02-28T00:07:00.000,R19,23151354.039,123844233.941,5763.078,30.0
2025-02-28T00:07:00.000,C12,24646526.703,128340939.312,6592.359,38.0
2025-02-28T00:07:00.000,C03,36652472.438,190859111.451,-86.094,41.0
2025-02-28T00:07:00.000,C05,39463676.359,205497702.238,-106.969,32.0
2025-02-28T00:07:00.000,C06,36488466.633,190005330.143,1322.328,44.0
2025-02-28T00:07:00.000,C14,24625694.508,128232400.58,-12652.266,40.0
2025-02-28T00:07:00.000,C04,38758478.484,201825601.685,-130.188,35.0
2025-02-28T00:07:00.000,C01,37795633.75,196811755.638,-81.25,39.0
2025-02-28T00:07:00.000,C16,36663419.32,190916376.688,1420.438,46.0
2025-02-28T00:07:00.000,C02,37470321.703,195117791.085,-258.453,36.0
2025-02-28T00:07:30.000,G04,22459240.68,118024071.566,11885.891,40.0
2025-02-28T00:07:30.000,G26,20364626.789,107016781.442,-4662.25,48.0
2025-02-28T00:07:30.000,G31,21077432.641,110762599.461,-3191.75,47.0
2025-02-28T00:07:30.000,G27,22696351.75,119270178.29,14610.234,42.0
2025-02-28T00:07:30.000,G29,24468675.266,128583613.878,-9708.078,35.0
2025-02-28T00:07:30.000,G28,22300536.508,117190062.431,-5950.656,44.0
2025-02-28T00:07:30.000,G32,23686409.188,124472888.659,-13826.984,39.0
2025-02-28T00:07:30.000,G16,20144392.258,105859470.935,2932.781,45.0
2025-02-28T00:07:30.000,G03,23023636.055,120989962.288,-6890.672,40.0
2025-02-28T00:07:30.000,R09,20954450.117,111896114.174,-7670.234,46.0
2025-02-28T00:07:30.000,R10,20356401.016,108511012.589,-86.313,44.0
2025-02-28T00:07:30.000,R08,20493617.422,109742305.939,8070.0,47.0
2025-02-28T00:07:30.000,R11,22896740.313,122353429.339,8280.75,38.0
2025-02-28T00:07:30.000,R07,19671486.367,105302964.535,-8154.109,49.0
2025-02-28T00:07:30.000,R19,23143327.766,123801310.972,5684.25,29.0
2025-02-28T00:07:30.000,C12,24637063.953,128291659.885,6550.844,39.0
2025-02-28T00:07:30.000,C03,36652599.18,190859766.826,-86.766,41.0
2025-02-28T00:07:30.000,C05,39463830.844,205498511.914,-105.906,32.0
2025-02-28T00:07:30.000,C06,36486559.633,189995398.964,1328.156,44.0
2025-02-28T00:07:30.000,C14,24643931.703,128327364.378,-12669.109,40.0
2025-02-28T00:07:30.000,C04,38758666.258,201826580.902,-129.547,35.0
2025-02-28T00:07:30.000,C01,37795751.625,196812370.876,-81.063,39.0
2025-02-28T00:07:30.000,C16,36661370.453,190905706.916,1426.688,47.0
2025-02-28T00:07:30.000,C02,37470694.328,195119731.05,-257.813,37.0
2025-02-28T00:08:00.000,G04,22442302.211,117935059.222,11851.172,39.0
2025-02-28T00:08:00.000,G26,20371312.625,107051915.768,-4706.016,48.0
2025-02-28T00:08:00.000,G31,21082006.305,110786635.308,-3216.953,47.0
2025-02-28T00:08:00.000,G27,22675517.094,119160693.3,14586.203,41.0
2025-02-28T00:08:00.000,G29,24482569.758,128656628.362,-9760.516,34.0
2025-02-28T00:08:00.000,G28,22309045.43,117234779.184,-5973.313,43.0
2025-02-28T00:08:00.000,G32,23706163.781,124576698.801,-13855.203,39.0
2025-02-28T00:08:00.000,G16,20140252.797,105837720.006,2867.891,45.0
2025-02-28T00:08:00.000,G03,23033505.789,121041830.407,-6940.391,38.0
2025-02-28T00:08:00.000,R09,20965228.445,111953674.335,-7679.094,45.0
2025-02-28T00:08:00.000,R10,20356547.438,108511786.342,-119.406,43.0
2025-02-28T00:08:00.000,R08,20482381.961,109682134.397,7976.438,47.0
2025-02-28T00:08:00.000,R11,22885138.188,122291436.787,8251.391,38.0
2025-02-28T00:08:00.000,R07,19682979.008,105364484.766,-8250.703,49.0
2025-02-28T00:08:00.000,R19,23135411.227,123758965.008,5606.063,31.0
2025-02-28T00:08:00.000,C12,24627657.508,128242682.288,6509.922,38.0
2025-02-28T00:08:00.000,C03,36652723.648,190860416.932,-86.219,41.0
2025-02-28T00:08:00.000,C05,39463984.367,205499343.654,-107.766,33.0
2025-02-28T00:08:00.000,C06,36484642.914,189985416.533,1334.297,44.0
2025-02-28T00:08:00.000,C14,24662190.852,128422445.099,-12684.297,40.0
2025-02-28T00:08:00.000,C04,38758853.641,201827554.513,-129.625,35.0
2025-02-28T00:08:00.000,C01,37795868.953,196812981.507,-81.531,39.0
2025-02-28T00:08:00.000,C16,36659310.969,190894984.212,1432.953,46.0
2025-02-28T00:08:00.000,C02,37471066.57,195121668.283,-257.547,37.0
2025-02-28T00:08:30.000,G04,22425414.938,117846315.397,11816.375,41.0
2025-02-28T00:08:30.000,G26,20378061.461,107087380.889,-4748.531,48.0
